"Periodo","Total","Sector_Bancario","Residentes_Extranjero","Residentes_Pais","Siefores","Sociedades_Inversion","Reportos_Banxico","Garantias_Banxico","Aseguradoras","Otros_Residentes_Pais","Valores_Adquiridos_Banxico"
2024-05-24,12373995.22,1157912.71,1784647.7,10589347.52,3232446.45,1981113.11,480733.46,134810.13,886628.41,2700723.24,14980
2024-05-27,12371568.53,1164430.84,1783180.21,10588388.33,3234171.59,1988325.59,506359.16,136037.41,884894.43,2659189.29,14980
2024-05-28,12373696.26,1192572.29,1781342.79,10592353.47,3234137.74,1958327.14,505637.91,138542.03,886441.14,2661715.21,14980
2024-05-29,12369639.79,1168963.74,1781795.88,10587843.91,3278654.93,1969878.15,466824.02,135757.33,882916.33,2669869.41,14980
2024-05-30,12376182.63,1284587.65,1777066.05,10599116.59,3279725.74,1956771.28,425630.74,135555.17,884290.11,2617575.91,14980
2024-05-31,12382715.96,1346856.36,1779503.47,10603212.49,3272548.88,1944307.23,410180.78,141009.28,883805.42,2589524.54,14980
2024-06-03,12378050.48,1299148.82,1780674.26,10597376.22,3281734.39,1928225.35,378280.62,138136.92,886452.57,2670417.55,14980
2024-06-04,12375497.91,1295169.08,1780401.38,10595096.53,3284779.97,1980931.81,344013.63,134260.69,891280.2,2649681.17,14980
2024-06-05,12396313.6,1280794.33,1776429,10619884.6,3288720.46,1967796.58,365145.4,152021.7,899859.52,2650566.61,14980
2024-06-06,12459579.15,1310015.23,1775931.41,10683647.75,3354541.22,1960917.42,307624.95,139404.13,907750.59,2688414.2,14980
2024-06-07,12458007.16,1333602.45,1783184.26,10674822.9,3337383.12,1993714.53,289769.7,137068.41,902249.1,2666055.59,14980
2024-06-10,12450902.72,1367206.21,1781415.71,10669487.01,3331985.99,1980573.67,249527.07,129194.96,903521.27,2692497.85,14980
2024-06-11,12452221.1,1356435.28,1789142.76,10663078.34,3334871.82,1995969.41,212721.07,130965.96,902270.78,2714864.03,14980
2024-06-12,12450433.11,1383535.71,1770756.97,10679676.14,3351282.02,1989522.63,193927.01,130606.93,903985.17,2711836.68,14980
2024-06-13,12471489.47,1398318.3,1760181.59,10711307.88,3342115.06,1991354.94,193226.15,127039.36,900366.38,2743907.7,14980
2024-06-14,12481003.51,1396865.37,1751828.94,10729174.57,3350624.67,1990859.78,194825.35,131598.79,898347.75,2751072.86,14980
2024-06-17,12452425.82,1419231.01,1746740.73,10705685.09,3344997.04,1982459.35,222885.21,116421.77,896805.68,2707905.03,14980
2024-06-18,12446587.58,1436049.87,1745415.96,10701171.63,3337921.22,1985224.29,209663.08,108769.56,893182.38,2715381.24,14980
2024-06-19,12446481.62,1230317.64,1750903.53,10695578.1,3346343.2,1970427.8,418269.93,111187.63,897291.58,2706760.32,14980
2024-06-20,12529117.62,1212806.9,1760434.8,10768682.82,3358523.01,1999242.46,419237.55,108010.41,898016.62,2757865.86,14980
2024-06-21,12532674.15,1253635.66,1756710.67,10775963.48,3327539.36,1992592.29,412720.76,112718.5,895014.59,2766762.34,14980
2024-06-24,12534341.8,1261130.86,1755500.56,10778841.25,3330756.29,1982194.95,397902.79,115425.24,900310.16,2776140.96,14980
2024-06-25,12531415.97,1332791.24,1750075.66,10781340.31,3326078.87,1995375.81,399100.18,113785.92,895832.63,2703395.65,14980
2024-06-26,12536028.98,1208989.4,1755814.69,10780214.29,3325678.87,2014660.85,370086.71,117633.54,899298.89,2828886.02,14980
2024-06-27,12526845.45,1254026.62,1761163.01,10765682.44,3325347.58,2010595.31,387694.84,109983.35,898911.22,2764143.51,14980
2024-06-28,12532294.7,1335374.1,1790011.56,10742283.14,3330949.93,1959682.85,365303.59,113088.33,894522.87,2728381.48,14980
2024-07-01,12532590.46,1282787.38,1800956.09,10731634.37,3347341.7,1988383.42,325237.17,112824.15,905007.03,2755073.52,14980
2024-07-02,12530341.59,1277585.89,1810921.43,10719420.15,3344527.34,1996471.52,310249.01,110093.32,901324.13,2764188.94,14980
2024-07-03,12537973.8,1279597.04,1827176.14,10710797.66,3340715.54,2009726.22,266842.1,115617.05,899526.17,2783793.54,14980
2024-07-04,12623745.19,1327796.52,1828972.41,10794772.79,3346649.3,2010232.64,321744.35,109174.61,899625.79,2764569.59,14980
2024-07-05,12630117.14,1268540.53,1817467.86,10812649.28,3343714.05,1994977.34,321490.53,118907.44,901100.82,2848938.57,14980
2024-07-08,12625970.1,1364949.21,1807983.51,10817986.59,3343149.82,1993966.69,300049.04,112725.44,899921.41,2788244.97,14980
2024-07-09,12633268.57,1352992.38,1804672.23,10828596.34,3338352.11,2006732.47,284032.25,117746.79,899530.94,2814229.38,14980
2024-07-10,12636425.79,1378953.37,1809751.8,10826673.99,3338599.57,1998155.42,267925.44,123204.86,901191.42,2803663.91,14980
2024-07-11,12691073.3,1416326.89,1791017.01,10900056.28,3338696.01,2024182.67,273432.03,112700.28,904487.37,2815251.04,14980
2024-07-12,12691682.47,1426571.19,1802436.88,10889245.6,3346399.78,2028809.41,278622.62,114516.93,903238.89,2776106.77,14980
2024-07-15,12697324.38,1442071.42,1800677.5,10896646.88,3348298.49,2030072.64,274757.63,111342.02,905724.08,2769400.61,14980
2024-07-16,12696870.76,1401323.77,1802402.44,10894468.32,3353949.5,2020515.16,245633.61,113569.95,904825.5,2839670.84,14980
2024-07-17,12693507.54,1461052.61,1788876.2,10904631.34,3355421.38,2023858.2,253017.31,109436.39,908539.45,2778325.99,14980
2024-07-18,12770756.78,1401454.82,1770166.74,11000590.04,3363896.34,2028304.15,319795.11,113545.43,909241.64,2849372.54,14980
2024-07-19,12788002.6,1287457.48,1767148.6,11020854,3366334.89,2024525.15,482983.3,124672.69,909722.49,2810178,14980
2024-07-22,12785777.25,1262514.58,1766383.76,11019393.5,3372035.61,2024797.95,505917.63,128722.71,908086.8,2802338.23,14980
2024-07-23,12785220.52,1240983.73,1755528.09,11029692.42,3366761.19,2030091.61,503729.99,126578.27,908746.17,2837821.47,14980
2024-07-24,12786722.69,1219593.41,1756946.75,11029775.94,3367882.26,2021729.93,516088.7,127119.54,911486.01,2850896.08,14980
2024-07-25,12783718.12,1254196.48,1732702.58,11051015.54,3383688.11,2021191.68,481520.75,118037.18,918935.4,2858465.93,14980
2024-07-26,12785070.32,1248729.57,1733694.58,11051375.74,3425772.37,2041256.84,469525.52,120361.78,917510.28,2813239.39,14980
2024-07-29,12801268.59,1207194.6,1745590.64,11055677.95,3436805.75,2037144.02,479205.61,127034.52,919128.61,2834184.84,14980
2024-07-30,12803139.43,1254292.64,1746828.39,11056311.04,3432728.69,2027810.28,450676.74,124224.04,919602.16,2831996.48,14980
2024-07-31,12820206.74,1272891,1751486.9,11068719.85,3434940.89,2030971.46,468794.35,137754.02,920144.3,2788243.83,14980
2024-08-01,12888468.4,1278300.23,1762346.14,11126122.25,3435805.3,2024530.04,442311.55,133589.84,922842.71,2873762.58,14980
2024-08-02,12896543.72,1233116.66,1769986.39,11126557.34,3439345.4,2021810.58,438107.78,128380.23,925077.62,2925739.06,14980
2024-08-05,12895201.8,1297616.96,1772366.51,11122835.29,3435303.15,2034985.68,450684.41,117107.12,925147.59,2847010.38,14980
2024-08-06,12894844.13,1284274.97,1771632.32,11123211.81,3413806.24,2051741.14,444829.47,120474.85,923872.44,2869232.69,14980
2024-08-07,12903708.51,1280057.59,1785726.79,11117981.72,3426446.21,2061314.71,444007.23,126266.46,923456.21,2841453.31,14980
2024-08-08,12968353.14,1326313.18,1785742.1,11182611.04,3417646.98,2052980.92,461370.63,123384.73,932209.25,2853725.34,14980
2024-08-09,12964160.84,1287154.08,1787610.26,11176550.58,3425014.41,2083663.29,445579.84,123876.97,935061,2861220.98,14980
2024-08-12,12969761.79,1311374.12,1786791.5,11182970.29,3430698.22,2066558.12,439275.54,125768.96,937913.56,2856401.77,14980
2024-08-13,12964158.44,1350604.03,1785579.05,11178579.39,3428023.14,2064079.42,404946.17,118578.75,938662.87,2858705.01,14980
2024-08-14,12966061.95,1364609.8,1790249.99,11175811.96,3428800.71,2056558.3,405447.21,117197.78,940232.44,2847985.73,14980
2024-08-15,12982738.23,1318826.44,1790594.26,11192143.96,3435073.05,2077725.16,403445.38,118032.16,941543.91,2882517.86,14980
2024-08-16,12974993.72,1342456.4,1792193.75,11182799.97,3426646.93,2072994.08,392219.2,112502.33,941919.07,2879081.95,14980
2024-08-19,12979159.16,1386806.41,1794322.92,11184836.23,3433551.67,2072355.48,383197.9,107894.05,940095.84,2845954.89,14980
2024-08-20,12980357.32,1323417.68,1790504.72,11189852.6,3440707.96,2069571.59,423184.14,110791.6,940031.7,2867167.93,14980
2024-08-21,12978404.79,1233446.58,1791387.41,11187017.37,3442237.32,2072908.18,526282.5,109958.5,937761.46,2849442.83,14980
2024-08-22,12990643.5,1194108.5,1779747.43,11210896.07,3460907.08,2074376.31,596534.87,110734.1,938400.19,2820855.02,14980
2024-08-23,13008989.41,1195296.63,1774062.52,11234926.89,3462049.06,2066063.56,615728.37,103160.57,939739.33,2837909.37,14980
2024-08-26,13012035.75,1157780.15,1776614.64,11235421.11,3474940.62,2070612.22,620018.09,104958.77,943370.31,2848760.94,14980
2024-08-27,13009076.93,1180302.46,1784626.89,11224450.04,3479312.57,2046766.8,606475.86,104538.41,940832.78,2851241.17,14980
2024-08-28,13017605.57,1193063.82,1794479.34,11223126.23,3477248.13,2049339.32,588753.94,114934.7,942135.12,2842671.21,14980
2024-08-29,13082239.9,1210218.75,1788412.27,11293827.63,3483040.66,2076218.3,618744.21,111355.49,944497.98,2834772.24,14980
2024-08-30,13091552.3,1264174.88,1788291.71,11303260.59,3481833.15,2079771.14,607239.11,121799.21,940802.71,2792660.39,14980
2024-09-02,13087841.78,1185483.26,1791116.12,11296725.66,3461725.31,2077522.93,572049.81,116541.71,945036.87,2923385.76,14980
2024-09-03,13085971.44,1231143.23,1791036.17,11294935.27,3482634.46,2084290.48,543713.97,116023.37,948826.84,2873322.91,14980
2024-09-04,13099680.2,1224275.63,1809528.46,11290151.74,3475357.35,2103622.65,560427.62,126129.7,948930.69,2836428.09,14980
2024-09-05,12898582.93,1146709.88,1791406.36,11107176.57,3487015.27,2114995.95,431110.12,121760.71,952224.09,2838380.55,14980
2024-09-06,12899173.44,1218637.39,1799658.38,11099515.06,3482305.07,2110390.74,378709.77,125437.38,950643.3,2818411.42,14980
2024-09-09,12898661.42,1203259.44,1803117.87,11095543.55,3478328.17,2103035.02,352255.08,125593.38,949755.53,2868336.92,14980
2024-09-10,12901405.58,1255214.03,1801240.47,11100165.11,3472576.76,2114829.09,300939.59,126359.38,947166.12,2868100.15,14980
2024-09-11,12903349.19,1299378.65,1802162.9,11101186.29,3476527.1,2100403.74,268682.11,125716.83,951552.14,2863945.72,14980
2024-09-12,12993949.66,1273712.79,1806364.69,11187584.96,3506226.04,2154481.19,362125.85,122211.4,957465.32,2796382.37,14980
2024-09-13,12990384.7,1353215.69,1809907,11180477.7,3494680.52,2100477.06,336831.71,118179.48,953620.31,2808492.95,14980
2024-09-17,12990036.06,1302562.45,1819650.68,11170385.38,3503203.51,2109410.45,329581.77,116003.65,955072.16,2839571.39,14980
2024-09-18,12992176.63,1324164.19,1837681.44,11154495.18,3497271.37,2105025.76,278670.67,116229.38,956251.79,2861902.01,14980
2024-09-19,13027898.75,1188655.93,1830144.18,11197754.57,3485392.85,2125652.88,460905.62,112829.4,957962.84,2851375.05,14980
2024-09-20,13044272.47,1069505.59,1839179.12,11205093.34,3508992.96,2136998.81,479411.33,127890.15,958896.24,2908418.27,14980
2024-09-23,13021670.04,1120819.01,1847756.53,11173913.5,3509408.11,2139742.14,446531.04,106920.36,959441.75,2876071.09,14980
2024-09-24,13018990.57,1101799.51,1845994.49,11172996.08,3500005.53,2135785.31,481110.28,102333.51,963709.63,2873272.32,14980
2024-09-25,13018956.73,1088179.67,1845004.75,11173951.97,3514867.43,2153642.95,461129.04,103799.87,960358.92,2876994.1,14980
2024-09-26,13111816.95,1108862.06,1850649.03,11261167.93,3562571.57,2144342.12,469074.79,100034.95,967893.42,2893409.03,14980
2024-09-27,13112558.13,1175046.01,1847925.65,11264632.49,3577397.76,2179188.64,428686.97,100532.42,968445.58,2820355.1,14980
2024-09-30,13121447.68,1067152.93,1844567.81,11276879.87,3569560.37,2200536.59,487281.19,100894.9,959566.23,2876907.67,14980
2024-10-02,13119658.39,1093109.17,1845134.51,11274523.88,3578863.49,2151868.61,452113.84,109219.17,966385.92,2907983.67,14980
2024-10-03,13044527.83,1128683,1830857.21,11213670.61,3587162.99,2171793.77,384380.85,115642.8,963690.86,2847336.34,14980
2024-10-04,13043707.99,1169984.02,1828812.4,11214895.6,3596563.6,2124521.16,361198.43,114749.61,965717.27,2867181.52,14980
2024-10-07,13044936.42,1119143.55,1833548.65,11211387.78,3593102.94,2153321.51,395824.23,115406.13,965211.42,2854398,14980
2024-10-08,13048357.97,1138594.28,1830797.16,11217560.8,3591162.73,2154983.11,374519.12,118758.56,964981.59,2859581.42,14980
2024-10-09,13043991.65,1177852.65,1828324.92,11215666.74,3580820.48,2155202.26,348031.97,113648.97,966094.16,2859036.24,14980
2024-10-10,13124859.84,1197493.96,1825902.26,11298957.58,3601361.81,2151420.5,379557.48,122267.01,968883.18,2862993.64,14980
2024-10-11,13130592.09,1209236.17,1826213.4,11304378.69,3594035.6,2147756.1,364584.82,126882.28,964641.57,2882262.15,14980
2024-10-14,13148904,1236575.54,1825249.89,11323654.11,3597206.52,2135925.63,338336.35,142016.65,965769.94,2892843.47,14980
2024-10-15,13141721.9,1207758.07,1831112.65,11310609.26,3594618.98,2167490.51,332874.86,137897.37,962502.85,2892486.61,14980
2024-10-16,13125591.16,1195841.8,1834104.25,11291486.91,3602759.32,2142068.78,365684.45,120648.6,963951.43,2885552.54,14980
2024-10-17,13130437.11,1206937.52,1827559.96,11302877.15,3604252.78,2152846.91,379685.29,116093.97,962346.86,2865733.82,14980
2024-10-18,13141935.4,1113933.04,1809585.19,11332350.21,3583257.22,2172302.99,378163.76,126460.91,967331.12,2975921.18,14980
2024-10-21,13173384.59,997680.11,1795366.07,11378018.52,3600139.53,2145733.09,542724.66,142212.19,967679.64,2966869.31,14980
2024-10-22,13152028.57,1123136.96,1785485.97,11366542.6,3611769.24,2142102.66,474178.23,123697.3,971953.79,2904724.43,14980
2024-10-23,13158868.76,1061844.85,1775393.53,11383475.23,3600367.93,2145654.69,505265.67,131403.84,972851.84,2951106.41,14980
2024-10-24,13198384.78,1125375.09,1768151.21,11430233.57,3621740.91,2168264.58,480966.46,125438.46,974474.25,2918993.82,14980
2024-10-25,13192588.59,1102149.21,1756579.51,11436009.08,3624742.1,2170286.97,522227.14,122862.12,971706.13,2907055.41,14980
2024-10-28,13220173.85,1136820.78,1761453.61,11458720.24,3624476.77,2167922.19,502553.8,145496.59,976509.84,2889960.25,14980
2024-10-29,13201138.43,1096074.13,1757696.77,11443441.66,3620752.77,2178148.4,527525.75,126903.63,974379.81,2904677.18,14980
2024-10-30,13209522.38,1024314.3,1766723.08,11442799.3,3631026.84,2165149.62,557911.87,132846.74,979005.77,2937564.16,14980
2024-10-31,13244809.44,1124841.38,1772984,11471825.44,3632810.57,2184706.82,566424.43,124283.54,977647.9,2846130.8,14980
2024-11-01,13252298.91,1136458,1768677.93,11483620.98,3625635.53,2178224.69,516826.97,130139.29,978488.63,2902867.87,14980
2024-11-04,13246067.57,1165806.05,1767497.13,11478570.44,3625976.44,2177512.61,461690.21,123251.78,981444.85,2927908.5,14980
2024-11-05,13247061.72,1136571.04,1760439.54,11486622.19,3627284.64,2196665.23,449962.7,122247.36,979578.34,2959332.88,14980
2024-11-06,13246325.85,1154358.98,1775848.63,11470477.22,3632661.72,2175007.14,469888.84,122298.09,981491.46,2919790.99,14980
2024-11-07,13281109.38,1183840.46,1780693.68,11500415.7,3636951.05,2206944.07,449346.47,111739.17,981654.22,2914960.26,14980
2024-11-08,13288335.66,1161139.71,1789034.49,11499301.17,3636341.95,2187305.78,456063.06,120371.39,984677.98,2938421.3,14980
2024-11-11,13288049.15,1143721.32,1781278.24,11506770.91,3651325.22,2200276.97,441790.29,130530.09,983286.83,2940860.19,14980
2024-11-12,13293996.94,1133139.79,1775904.11,11518092.83,3651362.09,2202844.09,453225.82,134576.89,981606.64,2946357.51,14980
2024-11-13,13290265.03,1139563.8,1777721.93,11512543.1,3649484.94,2225275.76,410504.45,130495.73,980556.03,2961682.39,14980
2024-11-14,13322320.19,1154792.54,1768909.92,11553410.27,3644716.29,2192941.55,459542.1,128725.57,981046.65,2976665.58,14980
2024-11-15,13316849.56,1179746.45,1769326.5,11547523.05,3656448.58,2195973.49,445775.55,126553.44,982034.04,2946011.49,14980
2024-11-19,13327166.07,1133738.74,1763233.2,11563932.87,3649090.09,2229080.38,465209.93,134198.78,981564.58,2956070.38,14980
2024-11-20,13317883.33,1078487.21,1756947.56,11560935.77,3654182.59,2212302.09,527444.09,123555.31,982457.95,2967526.53,14980
2024-11-21,13380263.34,1029645.48,1760780.44,11619482.89,3645430.38,2207576.55,613947.56,120018.26,984839.25,3003045.42,14980
2024-11-22,13385322.9,1083913.42,1755887.35,11629435.54,3651940.36,2191690.27,601884.7,126408.78,984344.62,2974273.38,14980
2024-11-25,13405028.55,1020303.07,1749813.48,11655215.06,3668326.24,2185927.15,651611.75,127433.64,986218,3000415.21,14980
2024-11-26,13404136.5,1071098.86,1750188.42,11653948.08,3695883.78,2201786.19,603715.58,124105.25,987348.57,2955029.85,14980
2024-11-27,13408162.32,1128539.01,1749676.71,11658485.62,3727790.08,2155358.43,609356.98,126997.22,989075.56,2906388.33,14980
2024-11-28,13384351.75,1130995.56,1738307.47,11646044.27,3708352.25,2172464.08,621785.1,125437.43,992115.58,2879914.28,14980
2024-11-29,13385420.64,1185986.76,1762569.96,11622850.67,3729621.08,2152340.73,643266.89,126637.61,986501.35,2783516.25,14980
2024-12-02,13385084.12,1090874.41,1773371.18,11611712.94,3738410.33,2142115,647609.95,122989.25,992501.28,2862232.73,14980
2024-12-03,13382590.1,1060656.78,1767200.67,11615389.42,3714441.83,2168364.2,706669.01,119359.96,995882.07,2835035.56,14980
2024-12-04,13397860.81,1123352.94,1769881.79,11627979.02,3727284.86,2157928.07,643154.04,132799.72,1000928.24,2827551.15,14980
2024-12-05,13294537.96,1073032.14,1764515.78,11530022.18,3793034.36,2186016.65,492791.36,121634.09,1005992.4,2842541.18,14980
2024-12-06,13313266.04,1078608.17,1774529.75,11538736.29,3809197.34,2201743.63,436551.97,119112.14,1004657.21,2873885.84,14980
2024-12-09,13309085.44,1137086.55,1773238.42,11535847.01,3800199.4,2170307.44,358063.02,111706.01,1005734.95,2937769.64,14980
2024-12-10,13314323.52,1213751.81,1764432.86,11549890.66,3797410.66,2176801.7,345575.39,115228.18,1000841.09,2885301.83,14980
2024-12-11,13346639.06,1210941.05,1749563.2,11597075.86,3808828.54,2195211.49,371733.4,126267.38,996050.57,2873063.42,14980
2024-12-13,13356241.12,1246653.71,1762264.24,11593976.88,3796398.75,2193137.34,378095.23,127664.54,996847.38,2840199.94,14980
2024-12-16,13360418.92,1115617.13,1792662.87,11567756.05,3796335.13,2182267.03,413222.78,132218.15,988548.68,2924567.16,14980
2024-12-17,13356733.64,1233300.47,1810910.2,11545823.44,3776622.01,2172074.44,383808.44,129240.87,989473.44,2846323.76,14980
2024-12-18,13365525.11,1106739.87,1822531.68,11542993.43,3794255.91,2182923.78,468479.75,138227.83,987052.2,2850334.08,14980
2024-12-19,13391639.97,1053796.53,1823762.8,11567877.17,3800145.93,2140786.52,604683.9,136229.72,995205.89,2822048.68,14980
2024-12-20,13386366.54,961801.4,1822661.64,11563704.89,3793693.42,2160075.26,646328.38,132364.94,997965.6,2856495.89,14980
2024-12-23,13382504.41,985190.6,1824750.36,11557754.04,3791053.97,2169926.73,663353.52,126828.39,995928.63,2810492.19,14980
2024-12-24,13382218.82,986242.84,1826724.47,11555494.35,3788736.88,2163313.37,635986.05,130449.72,989823.86,2845961.63,14980
2024-12-26,13386459.36,1058222.97,1824342.67,11562116.68,3793036.91,2161455.54,640815.92,122228.52,999965.22,2771411.59,14980
2024-12-27,13386675.28,1024651.68,1830077.14,11556598.14,3799621.19,2175055.6,628506.6,123013,994940.42,2795829.66,14980
2024-12-30,13393346.14,1048453.82,1829902.84,11563443.3,3802958.02,2136353.73,573285.25,125450.29,1000196.29,2861765.9,14980
2024-12-31,13404927.8,1024895.5,1832178.05,11572749.75,3809235.91,2188793.2,574594.38,137412.28,995009.48,2827828.99,14980
2025-01-02,13434548.83,1026707.46,1827749.17,11606799.66,3815329.62,2222355.31,533607.48,116586.22,1001719.55,2875514.02,14980
2025-01-03,13445922.62,1000901.2,1828799.37,11617123.25,3814586.77,2248120.43,495633.44,127121.02,1002043.41,2913736.98,14980
2025-01-06,13447167.71,1022838.37,1835344.06,11611823.65,3816156.37,2262509.89,477333.17,124596.07,996760.27,2896649.5,14980
